Geneid	Chr	Start	End	Strand	log2FoldChange	padj	countsa	countsb
peak_32463	chr8	65499079	65499666	.	-1.04104685907176	1.25938152854009e-09	306	472
peak_8875	chr12	131628333	131629653	.	0.839587315996537	1.26018335265235e-09	1096	396
peak_6885	chr11	71367485	71370644	.	0.597353837607451	1.26075192353636e-09	2344	934
peak_24722	chr22	47474604	47475159	.	-0.98168738914975	1.26349521828777e-09	292	330
peak_18459	chr2	21670944	21671331	.	-1.27114684346919	1.28202550765123e-09	150	262
peak_34063	chr9	38062243	38062838	.	-0.722571353071487	1.28320445702895e-09	748	806
peak_9915	chr14	89264238	89264853	.	-1.28597549636582	1.29290813220877e-09	218	410
peak_11078	chr15	78321722	78323100	.	0.88740220292907	1.30079649723743e-09	766	250
peak_6100	chr11	45333517	45333921	.	-1.26158023053906	1.30538375590465e-09	208	322
peak_3512	chr10	7987005	7987413	.	-1.39550913218958	1.30925973956899e-09	150	210
peak_31593	chr7	98113016	98113419	.	-1.24890005913592	1.30925973956899e-09	148	244
peak_16045	chr18	2981124	2981781	.	-0.957199662739276	1.3112586356432e-09	632	1014
peak_10176	chr15	22776004	22776267	.	-1.45260907353447	1.31202372279391e-09	86	186
peak_14316	chr17	42117941	42118838	.	1.31817865861625	1.31756985997362e-09	504	126
peak_15100	chr17	70905813	70906101	.	-0.899786632872668	1.3181708903759e-09	392	432
peak_30827	chr7	6507555	6511386	.	0.570238337668778	1.31885198875805e-09	3972	1734
peak_24661	chr22	46525834	46527758	.	0.751700376525069	1.3196600410451e-09	1140	436
peak_27899	chr5	142062	143109	.	-0.907075500688523	1.32020197051618e-09	554	714
peak_22753	chr21	43322255	43324773	.	0.66861001107559	1.32181542606256e-09	1972	692
peak_12590	chr16	56337160	56340056	.	0.781729628341374	1.3302103974019e-09	1582	608
peak_3170	chr1	207363340	207363527	.	-1.38641570543067	1.3318970544924e-09	102	164
peak_6823	chr11	70501989	70504718	.	0.852570567346038	1.33340598403513e-09	1738	594
peak_27755	chr4	91891299	91891740	.	-1.3563308873564	1.33660724651355e-09	136	276
peak_32512	chr8	81154180	81154408	.	-1.15807464161175	1.3470253570774e-09	176	258
peak_7068	chr11	76602267	76602905	.	1.24609720795558	1.35259652988209e-09	496	138
peak_24657	chr22	46502534	46502896	.	-1.39115008496177	1.36377259970287e-09	186	334
peak_7687	chr12	6370293	6371502	.	0.717777592913274	1.36381440554366e-09	1474	576
peak_7930	chr12	32217783	32218225	.	-1.08581604158294	1.37195641011089e-09	240	314
peak_24334	chr22	42425443	42427505	.	0.873585284957362	1.37489084258681e-09	1294	420
peak_23719	chr22	28003374	28004792	.	0.771177859931051	1.37566580713657e-09	1676	658
peak_21258	chr20	20627288	20627764	.	-0.91434949157489	1.37680814649505e-09	344	392
peak_14984	chr17	64402617	64403080	.	-1.14155121418481	1.38081133182756e-09	216	346
peak_35019	chr9	136016297	136018381	.	0.916462430733375	1.38248714425395e-09	1004	324
peak_21769	chr20	45323747	45324006	.	-1.0997021743814	1.38343371486619e-09	228	362
peak_15153	chr17	72992922	72993208	.	-1.06551400088636	1.38410631418557e-09	238	302
peak_30999	chr7	36262589	36263004	.	-1.05622005473806	1.38595621493531e-09	268	326
peak_10237	chr15	26658444	26658777	.	-1.38903147590868	1.38617098147901e-09	120	238
peak_26760	chr3	135035571	135035958	.	-1.19482349755077	1.39013710000982e-09	192	296
peak_13926	chr17	27596859	27598533	.	0.857648764174485	1.39434719379533e-09	914	338
peak_12206	chr16	22321387	22323063	.	0.856725349570151	1.40070158184947e-09	994	344
peak_31305	chr7	55369787	55370336	.	-1.01492848616312	1.40425212878162e-09	376	568
peak_11160	chr15	82146999	82147439	.	-1.03323443168648	1.40434962610855e-09	246	336
peak_23034	chr22	19041212	19044066	.	0.722677391127311	1.4253962686907e-09	1576	572
peak_2811	chr1	175693311	175693896	.	-0.805105041976163	1.42784290501202e-09	548	602
peak_29050	chr5	154354271	154355502	.	-0.62564078310382	1.43001937852524e-09	1186	1080
peak_32730	chr8	123645602	123646301	.	-0.814989235045307	1.43646566968185e-09	654	784
peak_26980	chr3	185351916	185352202	.	-1.42625460330729	1.44306205567007e-09	126	280
peak_12838	chr16	67856934	67858115	.	0.953518838028119	1.4439782089189e-09	914	326
peak_19846	chr2	121106199	121106702	.	1.45413553914026	1.44691832285608e-09	432	132
peak_28450	chr5	123278032	123278566	.	-1.46650804042456	1.44762842099924e-09	140	336
peak_29029	chr5	151569073	151569390	.	-0.86408372998082	1.44875456861278e-09	406	436
peak_12693	chr16	58125738	58126130	.	-1.253086853014	1.45630801206284e-09	164	304
peak_21369	chr20	24835925	24837033	.	-0.805701660093451	1.45630801206284e-09	850	918
peak_26639	chr3	128827687	128828190	.	-1.09522858740183	1.4593770762804e-09	246	322
peak_31412	chr7	69246649	69247210	.	-0.881214416808886	1.46087190997785e-09	484	516
peak_26926	chr3	183516342	183516698	.	-1.18589361359648	1.46453666984737e-09	172	254
peak_5821	chr11	10627040	10628962	.	0.912305473155161	1.46895203703156e-09	1050	360
peak_15114	chr17	72238648	72239809	.	-0.899384729736701	1.46895203703156e-09	740	1058
peak_3191	chr1	209473829	209474340	.	-1.2892194776289	1.47107796235512e-09	184	290
peak_13657	chr17	16930049	16933134	.	0.607937901799384	1.47390345313786e-09	1910	782
peak_19534	chr2	106189764	106190495	.	-1.0643198210118	1.47614393490253e-09	374	580
peak_25182	chr3	13648208	13649082	.	0.905754739733507	1.48047576516148e-09	738	226
peak_24311	chr22	42294441	42295413	.	1.24478750028228	1.48165175284536e-09	670	150
peak_5587	chr11	786054	786718	.	1.56310838108418	1.48184549113849e-09	292	58
peak_3714	chr10	43093106	43094002	.	0.749344879155708	1.48586053564163e-09	1302	432
peak_8312	chr12	103505344	103505908	.	-0.887196047278804	1.48715959570068e-09	378	438
peak_23874	chr22	32469777	32470164	.	-1.13775121247402	1.48715959570068e-09	208	326
peak_221	chr1	5638080	5638477	.	-1.06520189885793	1.49042398938987e-09	250	310
peak_15012	chr17	65175004	65175602	.	-1.20389633365008	1.49048253072271e-09	294	550
peak_33264	chr8	141385736	141388649	.	0.629545409881127	1.49203725324187e-09	3940	1600
peak_3711	chr10	43081334	43083750	.	0.707083035530959	1.5003895035616e-09	3926	1580
peak_18986	chr2	60441784	60442218	.	-1.59990480625812	1.50313446945327e-09	96	256
peak_27670	chr4	57086064	57086579	.	-1.28588009530418	1.50313446945327e-09	224	450
peak_5100	chr10	112328349	112328755	.	-1.02814215656947	1.50369351222596e-09	270	376
peak_5697	chr11	2584599	2590418	.	0.59374628860482	1.50476998331794e-09	3322	1370
peak_8712	chr12	128041011	128041493	.	-1.19682317256193	1.50730388687327e-09	266	438
peak_32891	chr8	132501718	132502243	.	-0.982238646150405	1.50782543283632e-09	342	508
peak_12779	chr16	67146331	67147790	.	0.832985953881342	1.50830107481907e-09	840	288
peak_31235	chr7	48486676	48487261	.	-0.992473030436267	1.50830107481907e-09	326	420
peak_14348	chr17	43467818	43468515	.	-0.883802569329537	1.51039301452412e-09	750	812
peak_20319	chr2	203802430	203802998	.	-1.16362267861907	1.51362896048968e-09	222	352
peak_24443	chr22	43643283	43643847	.	-0.922252734859767	1.51442842552891e-09	420	580
peak_20162	chr2	134586336	134586857	.	-1.00334158989651	1.51651410444829e-09	352	500
peak_35087	chr9	137067841	137070065	.	0.809930861338517	1.51816389560788e-09	1330	390
peak_24232	chr22	39686899	39687738	.	1.05031096787931	1.52007771602391e-09	518	158
peak_33152	chr8	139882966	139883314	.	-1.27059894380935	1.52241609371255e-09	152	270
peak_20039	chr2	129229883	129230602	.	-0.825583350371806	1.5236029416946e-09	720	862
peak_2339	chr1	111907153	111907743	.	-1.01516588695229	1.52983185533165e-09	340	460
peak_30109	chr6	124780559	124780942	.	-1.10026886090529	1.52995735222529e-09	228	278
peak_32302	chr8	41200703	41201871	.	-0.667014671219358	1.53275168484153e-09	876	794
peak_709	chr1	21894008	21896498	.	0.797964498652593	1.53321122968492e-09	1624	588
peak_30565	chr7	437379	439052	.	0.719186186974939	1.53724022628152e-09	1404	566
peak_1460	chr1	37346100	37346904	.	1.03100664619992	1.54996586295638e-09	708	238
peak_34727	chr9	128337938	128338423	.	-1.12165528235041	1.55030239525929e-09	210	300
peak_14719	chr17	50799561	50800608	.	0.913508151666935	1.55612429406157e-09	902	300
peak_15343	chr17	74798796	74799720	.	1.23723755661529	1.55863659448092e-09	450	124
peak_33035	chr8	135704923	135705662	.	-0.751374390960065	1.55870384054676e-09	964	1158
peak_21450	chr20	31538281	31538857	.	-0.815125843690654	1.55977349671448e-09	522	630
peak_25073	chr3	12758966	12760661	.	0.74367698129801	1.55977349671448e-09	1384	532
peak_871	chr1	24983409	24985013	.	0.920740202482226	1.5631848563875e-09	842	302
peak_19758	chr2	120388733	120389975	.	0.766673291775448	1.57606212063888e-09	1082	430
peak_23304	chr22	22035923	22036728	.	1.02666482726229	1.57967974070461e-09	652	230
peak_17792	chr19	50481037	50481809	.	1.43936112055879	1.58422005578635e-09	364	80
peak_8762	chr12	130183982	130185144	.	1.02890899039404	1.58732169571623e-09	534	180
peak_20710	chr2	237428306	237428566	.	-1.26560364335644	1.58821382944301e-09	176	218
peak_5629	chr11	1224911	1227203	.	0.917045457004164	1.58860587035089e-09	966	300
peak_13858	chr17	20614274	20615398	.	0.895989392667164	1.5926390256938e-09	698	234
peak_25128	chr3	13206691	13207979	.	0.908514841973784	1.59369838569154e-09	760	280
peak_4476	chr10	77603330	77604296	.	0.916368035069459	1.59785576445514e-09	926	344
peak_34490	chr9	104028845	104029131	.	-1.73114274168452	1.5979765371831e-09	50	148
peak_16	chr1	1168633	1172652	.	0.739420853180365	1.60228944636589e-09	1746	600
peak_30319	chr6	163747156	163747670	.	-1.17165801571747	1.60346422341604e-09	194	286
peak_20330	chr2	205865867	205866453	.	-1.049229683579	1.61071184580618e-09	274	300
peak_15836	chr17	81323558	81326457	.	0.509246321909651	1.61630189281613e-09	3654	1466
peak_11035	chr15	77823332	77826815	.	0.716251798244194	1.62048314570503e-09	2558	1002
peak_1827	chr1	47411167	47412858	.	0.831546028501282	1.6319761885976e-09	1084	410
peak_26156	chr3	72065872	72066288	.	-1.20967266333351	1.63482419365612e-09	168	274
peak_33697	chr8	143592567	143594978	.	0.555396406617361	1.63652103653313e-09	3116	1282
peak_9494	chr14	57479711	57480325	.	-1.161615994877	1.63958216396784e-09	322	544
peak_20249	chr2	172842532	172842984	.	-1.00440620280247	1.6406285472822e-09	292	448
peak_12544	chr16	51326248	51326842	.	-0.912796154987151	1.64782460724196e-09	386	506
peak_24634	chr22	46136498	46137612	.	0.862609302442266	1.64929773736544e-09	896	282
peak_25279	chr3	16101569	16102108	.	-0.970300973909309	1.65428070601638e-09	428	456
peak_11623	chr16	1459810	1461895	.	0.887052229900187	1.6593139618607e-09	1290	440
peak_30063	chr6	104638945	104639542	.	-1.15810086260168	1.66033367573005e-09	238	354
peak_4046	chr10	57983234	57983522	.	-1.19136014935585	1.66090664815849e-09	198	250
peak_24240	chr22	39946677	39947799	.	1.21740947771031	1.66566409784068e-09	694	216
peak_16811	chr19	12363272	12363827	.	-1.27429667993351	1.66755360562961e-09	142	232
peak_3735	chr10	43226753	43232424	.	0.49057409105519	1.66958143009039e-09	8954	3866
peak_11508	chr16	562594	565665	.	0.59921011309331	1.67258881679675e-09	2218	872
peak_6680	chr11	68324670	68325735	.	1.11260041886182	1.68800994376955e-09	628	170
peak_23840	chr22	31121415	31123544	.	0.657986468213978	1.71294780556207e-09	1380	512
peak_22907	chr21	45415730	45416862	.	1.00312540598974	1.71331405025876e-09	538	156
peak_22693	chr21	42107142	42108792	.	0.757515151731402	1.71619850170731e-09	1156	396
peak_20877	chr2	240289672	240291065	.	0.812923920575866	1.72699381199399e-09	852	312
peak_18322	chr2	15842782	15843970	.	0.800167816657712	1.73071033956416e-09	1018	388
peak_26874	chr3	156626148	156626438	.	-0.978199444402029	1.73284018909571e-09	304	328
peak_25283	chr3	16257167	16257561	.	-1.55205005210941	1.74383539226419e-09	126	252
peak_32499	chr8	74505904	74506600	.	-0.879363403199422	1.7458020387366e-09	490	518
peak_13678	chr17	17142223	17143543	.	0.83221735509438	1.74894292194047e-09	1022	364
peak_19930	chr2	127089572	127091016	.	0.836347106561141	1.75420833243056e-09	990	372
peak_1409	chr1	36840815	36842322	.	0.757249762117998	1.76099879139771e-09	1236	484
peak_19909	chr2	126889789	126890269	.	1.11471319830795	1.76308444302191e-09	480	144
peak_31289	chr7	54151744	54152130	.	-1.30713989834611	1.76755526583574e-09	160	308
peak_11108	chr15	78988234	78988958	.	-0.718802563929549	1.77926579894125e-09	1040	942
peak_30083	chr6	109869901	109870127	.	-1.10801503974439	1.77930937114336e-09	190	268
peak_21707	chr20	41057999	41058712	.	-1.15868503003254	1.79266504595609e-09	198	364
peak_25855	chr3	50472864	50474208	.	0.877809982219535	1.79948528332282e-09	1178	374
peak_10493	chr15	58466193	58466880	.	-1.3318724402069	1.8003663991782e-09	192	426
peak_32995	chr8	134553536	134554407	.	-0.953805616539934	1.80939249910881e-09	1072	1534
peak_7720	chr12	6950261	6952988	.	0.650129389439616	1.81861140379855e-09	2070	854
peak_24017	chr22	37105105	37108545	.	0.70019437325714	1.82041255903009e-09	2016	866
peak_22959	chr21	45970343	45973599	.	0.747056752651659	1.82127370735409e-09	2500	824
peak_2547	chr1	153615370	153617976	.	0.626199293515829	1.82197572062428e-09	2378	992
peak_28318	chr5	65121926	65122274	.	-1.22357159119128	1.82369613442352e-09	152	224
peak_3190	chr1	209448038	209448483	.	-0.96786833027743	1.83144013429203e-09	362	476
peak_15009	chr17	65132044	65132373	.	-1.38846787856654	1.83682609035785e-09	142	324
peak_27877	chr4	176545854	176546195	.	-1.32942694611026	1.83732942112627e-09	126	256
peak_15156	chr17	73142774	73143151	.	-1.1133521863402	1.83759316166527e-09	338	494
peak_16385	chr18	48418023	48418895	.	-0.890685944446987	1.83900625203393e-09	718	754
peak_23263	chr22	21030739	21032939	.	0.65237654364283	1.84458144908495e-09	1792	754
peak_32166	chr8	25304565	25305083	.	-0.968973113102951	1.84544513240184e-09	430	462
peak_25202	chr3	13934431	13935440	.	1.09171578069664	1.84760654737756e-09	468	152
peak_28996	chr5	150507805	150509554	.	0.864036348287688	1.85084132818422e-09	934	344
peak_6878	chr11	71325911	71326904	.	0.989974523200121	1.8641713663811e-09	582	190
peak_7668	chr12	6080284	6081220	.	1.33814338252012	1.86864911460308e-09	644	178
peak_7921	chr12	31626297	31626633	.	-1.09665396710291	1.86879654139443e-09	418	518
peak_34894	chr9	133663344	133664901	.	0.933460717066529	1.86879654139443e-09	614	202
peak_2294	chr1	110476527	110478057	.	-0.548649698276038	1.87610971213303e-09	2154	1856
peak_15556	chr17	78398328	78400048	.	0.794915421664317	1.87911668030745e-09	1114	438
peak_13338	chr16	88538113	88540529	.	0.773229935884154	1.88464882837747e-09	1964	606
peak_16542	chr18	78601372	78602028	.	-0.876622208569264	1.88854954706412e-09	566	662
peak_22048	chr20	54585186	54585557	.	-1.42938299779409	1.90037395058851e-09	120	240
peak_15445	chr17	76123650	76125652	.	0.672869542001955	1.90264025181288e-09	1336	472
peak_11621	chr16	1440839	1442071	.	0.881870464735422	1.94419450935981e-09	1264	354
peak_10997	chr15	77622338	77623340	.	1.04411371092806	1.94808749640612e-09	620	200
peak_28344	chr5	73454230	73454684	.	-0.949687866192227	1.95218511442395e-09	346	436
peak_13921	chr17	27575437	27575932	.	-1.14476683282427	1.96143458923371e-09	202	270
peak_26224	chr3	108100310	108100780	.	-1.12825182795845	1.96923136774534e-09	274	460
peak_28193	chr5	33291324	33291674	.	-1.26014996505509	1.96923136774534e-09	146	272
peak_25703	chr3	49120823	49123553	.	0.69848588752921	1.9815884283273e-09	1692	686
peak_20659	chr2	234863162	234863957	.	-0.678013664143233	1.98754623832022e-09	1012	870
peak_30238	chr6	157605576	157605965	.	-0.973308177820811	1.99323620397614e-09	364	420
peak_20865	chr2	240148227	240149862	.	0.683627055167928	1.99423299703286e-09	1492	564
peak_27880	chr4	178297818	178298125	.	-1.39677227537426	1.99734821454991e-09	92	162
peak_15643	chr17	79307881	79308860	.	1.06881981328914	2.0089968139828e-09	1002	262
peak_9397	chr14	32354783	32355026	.	-1.64169385822851	2.01037341044055e-09	134	252
peak_33448	chr8	142201669	142203533	.	0.584936292209477	2.0112345804911e-09	2690	1042
peak_27824	chr4	129150176	129150589	.	-1.21005772499389	2.01432308909913e-09	150	228
peak_4900	chr10	100338914	100339882	.	0.967466820338445	2.04051794657902e-09	594	190
peak_27747	chr4	88021850	88022168	.	-1.1688701719681	2.05333285491151e-09	166	248
peak_5719	chr11	3042583	3044290	.	0.769756054652598	2.05372980093998e-09	1268	534
peak_25737	chr3	49627427	49628622	.	0.854192586896267	2.0670883483317e-09	890	328
peak_24950	chr3	5037368	5038063	.	-0.845732232108025	2.06877288500773e-09	642	794
peak_18843	chr2	42957364	42958320	.	0.957413154114855	2.07118254702574e-09	910	326
peak_3734	chr10	43224928	43226259	.	0.635075725149229	2.07192248041963e-09	1996	832
peak_35010	chr9	135779270	135781532	.	0.753843630962101	2.0731528452801e-09	1422	500
peak_27625	chr4	47659451	47659737	.	-1.36916204295895	2.07756048210885e-09	188	340
peak_21452	chr20	31565544	31567479	.	0.596475340123552	2.07968484148193e-09	2750	1116
peak_1051	chr1	29362963	29363988	.	1.00034501434691	2.08458458518771e-09	608	186
peak_9059	chr13	34007985	34008508	.	-1.03711358640204	2.08503850916781e-09	322	486
peak_13778	chr17	18127979	18129409	.	0.744385983819187	2.08817087959535e-09	1078	418
peak_7844	chr12	20442332	20442604	.	-1.10419471656038	2.09910365247177e-09	184	260
peak_9116	chr13	59363483	59363877	.	-1.35604050461811	2.09931089330422e-09	100	176
peak_23035	chr22	19057458	19059802	.	0.660444710403087	2.10105820740084e-09	1614	618
peak_31341	chr7	64232573	64233053	.	-1.04012951175757	2.10522858363626e-09	264	372
peak_5496	chr10	132438162	132439303	.	1.00813342087104	2.11068602441857e-09	604	172
peak_3489	chr10	458408	458874	.	-1.15554185205933	2.12034874142264e-09	182	234
peak_7785	chr12	11559423	11559943	.	-1.03580071863624	2.12074517937342e-09	388	612
peak_35195	chrX	48601122	48602136	.	0.981270190619088	2.12191079786816e-09	526	156
peak_3172	chr1	207671080	207671404	.	-1.39615989379094	2.12504054678724e-09	114	188
peak_26585	chr3	128341621	128343105	.	0.701905685530434	2.12603922410529e-09	1180	468
peak_9816	chr14	75422257	75422503	.	-1.24634230961378	2.13646144710332e-09	190	292
peak_8571	chr12	121795078	121796750	.	0.720285910303862	2.14242195369093e-09	1136	418
peak_31392	chr7	67045236	67045503	.	-1.40665813020745	2.14547355412214e-09	92	152
peak_24856	chr22	49993828	49997309	.	0.586414067387631	2.14830100917659e-09	2912	1126
peak_11016	chr15	77731140	77732277	.	0.805410164701737	2.14853517970771e-09	936	346
peak_23561	chr22	24599477	24600851	.	0.885880615170673	2.1492764593169e-09	818	316
peak_19134	chr2	71573961	71578849	.	0.539016667867053	2.15235541112792e-09	3716	1662
peak_17063	chr19	29422949	29424127	.	-0.911104634933143	2.16339344580182e-09	790	926
peak_32677	chr8	120172208	120172778	.	-0.8081001888333	2.16610213628368e-09	548	686
peak_12174	chr16	20620680	20621819	.	1.04735699183414	2.1676365494772e-09	560	184
peak_31304	chr7	55277659	55278913	.	0.837385792032639	2.16818668668011e-09	886	318
peak_19674	chr2	113824263	113824701	.	-1.37904231904681	2.17833872196281e-09	112	206
peak_18387	chr2	20091376	20091908	.	-0.800485536587192	2.19206044899843e-09	588	552
peak_12165	chr16	20039823	20040204	.	-1.28179205317238	2.19803723592568e-09	138	242
peak_4363	chr10	71706340	71711667	.	0.490415696300912	2.20285472760335e-09	5678	2408
peak_31724	chr7	108442089	108442438	.	-0.92883149243286	2.20591343746972e-09	320	344
peak_21184	chr20	10350860	10351453	.	-0.92459302465174	2.20940455939598e-09	356	418
peak_5360	chr10	126211446	126211874	.	-1.04536797315325	2.21212884818393e-09	282	426
peak_4230	chr10	70916679	70918526	.	0.777104095799616	2.21819968122633e-09	1512	576
peak_12296	chr16	28126772	28127892	.	1.08498856003565	2.22119991806371e-09	652	218
peak_20400	chr2	218264809	218267575	.	0.761578712077633	2.22475456170013e-09	1410	556
peak_14768	chr17	56173864	56174826	.	0.881730018725929	2.2269438177709e-09	1004	404
peak_6884	chr11	71365674	71366511	.	0.975354868851755	2.23140617575293e-09	676	208
peak_30061	chr6	99026280	99026537	.	-1.30558156138286	2.23971030318249e-09	130	180
peak_32903	chr8	132930158	132930436	.	-0.966959951041568	2.23971030318249e-09	334	400
peak_10799	chr15	70344766	70345752	.	-0.659874549121684	2.23981222913388e-09	990	968
peak_2111	chr1	67404200	67404619	.	-1.1828304300495	2.24422954679613e-09	318	624
peak_143	chr1	3467880	3470128	.	0.724364580673604	2.24670536724655e-09	1308	468
peak_33017	chr8	135037993	135038776	.	-0.804751616019229	2.24819288778244e-09	766	932
peak_30437	chr6	168856925	168857216	.	-1.52653753465693	2.25144895008816e-09	98	172
peak_32791	chr8	126137681	126138009	.	-1.33642786264064	2.2551227761269e-09	152	270
peak_35293	chrX	96315033	96315293	.	-1.45933771491644	2.26116603209964e-09	90	196
peak_28396	chr5	109553921	109554250	.	-1.61977892732229	2.26131925197465e-09	86	180
peak_12711	chr16	62135896	62136227	.	-1.56585372138028	2.26812211840022e-09	102	184
peak_21054	chr20	1209806	1210285	.	-1.11474568661878	2.27400249600851e-09	232	354
peak_15411	chr17	75602242	75605096	.	0.583927279737724	2.27629478873138e-09	2210	854
peak_30295	chr6	160328487	160328803	.	-1.12871685360963	2.27715591799929e-09	178	230
peak_34055	chr9	37986672	37988375	.	0.842305914970688	2.27851530396917e-09	1342	470
peak_21261	chr20	20840547	20840966	.	-1.06456300434392	2.2825628674233e-09	334	452
peak_30884	chr7	26608436	26608821	.	-1.20298723201948	2.2855970106986e-09	198	280
peak_26995	chr3	186760349	186760837	.	-1.10379780966964	2.28739500837723e-09	188	240
peak_25785	chr3	50190935	50192071	.	0.652979729065303	2.28850330914604e-09	1378	526
peak_27469	chr4	8410649	8412013	.	0.901792520035457	2.30100005314828e-09	624	212
peak_2188	chr1	94876394	94876783	.	-1.22555420419462	2.31524442869334e-09	198	322
peak_17191	chr19	33279635	33280415	.	1.00940440273132	2.31619023052263e-09	561	166
peak_25139	chr3	13304939	13306149	.	0.934104341234246	2.31662633583993e-09	742	256
peak_30590	chr7	922173	923975	.	0.74328075279786	2.32364387965539e-09	1436	502
peak_27895	chr4	186845184	186845575	.	-0.997051939672313	2.32867586943253e-09	324	362
peak_30077	chr6	109434488	109435010	.	-0.991734152674976	2.32867586943253e-09	270	356
peak_12222	chr16	23187484	23187850	.	-1.08921448005649	2.33012657291148e-09	290	366
peak_9941	chr14	92391346	92392115	.	-0.847067439823598	2.33231996608054e-09	468	510
peak_11445	chr15	101105026	101105349	.	-0.919409798192823	2.34069329296995e-09	332	394
peak_4749	chr10	86612627	86613499	.	-1.15992751205214	2.34924243299443e-09	314	536
peak_2834	chr1	180123483	180123917	.	-1.39907317684628	2.35372795832826e-09	180	248
peak_17947	chr19	56403792	56405415	.	-0.651240197867914	2.36128837539512e-09	990	912
peak_20251	chr2	173288650	173289164	.	-1.48076595669781	2.36744663826839e-09	104	200
peak_4556	chr10	78976891	78978523	.	0.833077024132341	2.38719267950835e-09	1514	528
peak_30859	chr7	22000000	22000472	.	-1.25247052366971	2.39059635277007e-09	154	236
peak_3341	chr1	227894017	227895526	.	-0.657513815028114	2.39542872389715e-09	1002	1060
peak_25837	chr3	50406560	50409065	.	0.607839999087012	2.39542872389715e-09	2442	962
peak_33201	chr8	141028429	141028782	.	-0.874510132446668	2.39542872389715e-09	384	464
peak_1921	chr1	53315308	53317671	.	0.795526496739908	2.40123335863637e-09	1348	530
peak_9795	chr14	74582613	74584576	.	0.848421956585407	2.41592012610144e-09	1408	556
peak_30309	chr6	161668826	161669170	.	-1.66227183125808	2.41641492973513e-09	88	214
peak_30897	chr7	29749365	29749965	.	-0.745467460362599	2.41900896397111e-09	666	606
peak_21227	chr20	18001244	18001928	.	-0.731102123125956	2.42989020037278e-09	778	724
peak_24698	chr22	47055531	47057064	.	0.823036111337293	2.43584238013299e-09	854	298
peak_23125	chr22	19912311	19913140	.	0.680860290627189	2.44943879529917e-09	1412	536
peak_6602	chr11	67041698	67043302	.	1.0276180217869	2.45127157130523e-09	696	216
peak_33799	chr8	144460927	144462024	.	1.02206402176882	2.46211897099993e-09	962	308
peak_567	chr1	16715747	16716172	.	1.33634985699077	2.47212355887082e-09	372	90
peak_7543	chr12	2687821	2689368	.	0.734530990679883	2.47263255882471e-09	1540	606
peak_15954	chr17	82322851	82326137	.	0.578793989653296	2.49151382410081e-09	3964	1428
peak_28412	chr5	113093592	113093901	.	-1.15959163439818	2.49842346012411e-09	178	266
peak_6052	chr11	44453054	44454966	.	0.819977545070088	2.50880631329499e-09	1040	416
peak_10851	chr15	73726528	73727522	.	-0.830125042507646	2.51802239687158e-09	492	586
peak_21898	chr20	49759392	49759751	.	-1.21132798664596	2.51802239687158e-09	220	308
peak_16062	chr18	5599394	5599803	.	-1.28811364710904	2.53050080390766e-09	166	342
peak_35248	chrX	68571458	68572255	.	-0.973262636983091	2.53852142206758e-09	384	544
peak_7243	chr11	117919591	117920328	.	-0.91048832887308	2.54377664389029e-09	430	538
peak_10358	chr15	40869650	40870515	.	1.02860028919317	2.54520051387485e-09	498	144
peak_25683	chr3	48680115	48681866	.	0.743950441130124	2.55871203333596e-09	1242	434
peak_18169	chr2	9773699	9774767	.	0.980044776441016	2.5666000452649e-09	752	228
peak_5984	chr11	30740843	30741299	.	-1.2003564900593	2.56901684812658e-09	192	328
peak_34124	chr9	71072545	71073025	.	-1.1664243490245	2.56901684812658e-09	182	286
peak_2494	chr1	151841253	151841608	.	-1.23035162156871	2.56929965265081e-09	176	294
peak_32878	chr8	132342988	132343444	.	-1.18663656515404	2.57014908270639e-09	226	400
peak_33606	chr8	143042163	143043634	.	0.84934380799049	2.57260661831718e-09	1344	466
peak_9129	chr13	78915014	78915358	.	-1.40914346064846	2.57822836840625e-09	102	214
peak_19824	chr2	120921232	120922510	.	0.722194966441308	2.57863288341618e-09	1160	448
peak_10584	chr15	65210682	65213616	.	0.550037194295756	2.57955803988379e-09	2948	1236
peak_10750	chr15	69522371	69522679	.	-1.31829587938406	2.58319788756142e-09	134	230
peak_33250	chr8	141331475	141332641	.	0.771888085190462	2.58358824374232e-09	994	380
peak_926	chr1	26159022	26159820	.	0.98721638093851	2.59288031540073e-09	532	184
peak_11339	chr15	90873584	90874633	.	0.911139728272434	2.6159409024769e-09	642	212
peak_21028	chr20	427399	429208	.	0.803988351165953	2.63639589036098e-09	990	326
peak_8461	chr12	114241954	114242479	.	-1.28389679626469	2.65095914829681e-09	192	302
peak_12163	chr16	19831706	19831994	.	-1.12531489173347	2.65095914829681e-09	222	318
peak_32751	chr8	124739631	124740060	.	-1.04208764492666	2.65281549310874e-09	342	508
peak_22527	chr20	63554463	63556195	.	0.672555804106541	2.65965069046972e-09	1616	592
peak_22377	chr20	62736142	62739872	.	0.552614419056606	2.6644971398799e-09	2668	1106
peak_19135	chr2	71579804	71580777	.	1.04218313744898	2.67526682844292e-09	724	204
peak_23501	chr22	23861345	23862577	.	0.831877675378441	2.67999834226396e-09	930	366
peak_29141	chr5	172492948	172493357	.	-1.00107887167985	2.68133763207167e-09	296	328
peak_34132	chr9	74775393	74775902	.	-1.21838382470604	2.68758338020903e-09	238	430
peak_28375	chr5	95673163	95673449	.	-1.19056993611055	2.69182306205874e-09	158	206
