target_id	length	eff_length	est_counts	tpm
ENST00000475869.2	485	300.324	8.09112	0.31733
ENST00000318220.10	4401	4020.97	1073.54	3.1447
ENST00000478653.6	1417	1213.11	272.043	2.64138
ENST00000485941.2	921	732.488	110.94	1.78394
ENST00000342104.9	3704	3356.41	32.2779	0.113272
ENST00000486229.5	933	727.259	36.2869	0.587696
ENST00000318249.9	3591	3202.21	0	0
ENST00000434838.6	2727	2490.1	3.5739	0.0169051
ENST00000467103.2	418	183.018	0	0
ENST00000469876.5	981	697.552	0	0
ENST00000477050.1	550	296.816	0	0
ENST00000619554.1	1831	1587.97	0	0
ENST00000610602.4	1860	1594.95	0	0
ENST00000610515.3	1810	1544.95	0	0
ENST00000306346.5	2788	2174.21	0	0
ENST00000589332.7	3661	2903.58	119.143	0.483311
ENST00000586585.1	2555	2100.83	4.9654	0.0278391
ENST00000586687.5	1320	1055.79	15.3933	0.17173
ENST00000585522.1	670	411.934	3.00622	0.0859576
ENST00000587422.1	578	318.779	2.52246	0.0932023
ENST00000250825.4	550	385.25	158.492	4.84569
ENST00000414703.2	2627	2361.95	0	0
ENST00000547331.1	1689	1423.95	0	0
ENST00000369210.7	994	728.979	0	0
ENST00000467153.5	1529	1299.42	17.137	0.155337
ENST00000588184.2	966	700.979	0	0
ENST00000588224.1	1791	1566.47	0	0
ENST00000302555.9	3406	3140.95	0	0
ENST00000341642.9	1975	1752.58	5.49167	0.0369078
ENST00000381362.8	2425	2208.09	0	0
ENST00000381360.9	2285	2048.67	0	0
ENST00000573897.5	570	315.42	0	0
ENST00000575582.5	573	318.196	0	0
ENST00000574982.1	388	158.866	0	0
ENST00000572347.5	580	324.685	0	0
ENST00000572478.5	567	312.601	0	0
ENST00000575449.1	572	317.28	0	0
ENST00000575730.1	464	221.102	0	0
ENST00000519649.5	2024	1968.72	276.967	1.65705
ENST00000521006.5	4656	4989.72	309.392	0.730341
ENST00000518124.5	596	385.599	1.74936	0.0534362
ENST00000518244.1	652	461.881	0	0
ENST00000370250.8	3596	3771.34	179.341	0.560114
ENST00000517724.5	2675	2550.43	0	0
ENST00000210633.3	4094	4274.97	360.179	0.992378
ENST00000519756.1	728	466.053	0	0
ENST00000518948.1	376	149.68	1.1288	0.0888275
ENST00000476171.1	393	162.894	0	0
ENST00000484128.2	714	465.663	16.6418	0.42094
ENST00000613292.1	1171	940.484	127.071	1.59143
ENST00000369516.7	3216	2425.92	3	0.0145659
ENST00000369515.6	793	529.687	0	0
ENST00000491992.1	464	221.102	0	0
ENST00000433172.3	671	411.2	0	0
ENST00000369689.5	664	404.467	0	0
ENST00000635617.1	3924	3223.08	3.04835	0.01114
ENST00000369687.2	521	266.005	4.95165	0.219256
ENST00000469642.1	597	340.583	0	0
ENST00000383535.4	3831	3565.95	0	0
ENST00000621782.1	1886	1620.95	0	0
ENST00000551904.1	3656	3390.95	0	0
ENST00000456854.2	1345	1180.48	514.571	5.13426
ENST00000409522.5	1840	1464.59	0	0
ENST00000341276.10	1878	1612.95	0	0
ENST00000369207.3	1484	1083.86	5	0.0543359
ENST00000622726.4	2874	2608.95	0	0
ENST00000420604.1	678	418.037	0	0
ENST00000463265.1	678	418.037	0	0
ENST00000306627.7	1511	1109.19	7180.98	76.2552
ENST00000484048.1	786	528.004	1.29889	0.0289753
ENST00000346855.7	1398	984.856	123.15	1.47283
ENST00000495141.5	582	353.929	18.1644	0.6045
ENST00000481622.1	432	194.254	7.62589	0.462393
ENST00000442670.5	622	367.188	137.541	4.41201
ENST00000467766.5	585	299.588	74.0498	2.91133
ENST00000424381.5	1224	787.846	1387.79	20.7479
ENST00000475680.5	1138	814.666	144.948	2.09568
ENST00000452012.1	1166	732.784	0	0
ENST00000493707.1	857	505.414	6.453	0.150385
ENST00000476772.5	1683	1844.82	248.812	1.58858
ENST00000372067.7	3535	3663.32	862.574	2.77341
ENST00000324450.10	954	890.41	0	0
ENST00000417285.6	1081	1020.98	0	0
ENST00000413642.7	1197	1194.91	4.21258e-07	4.15246e-09
ENST00000372055.8	1286	1243.94	0	0
ENST00000482630.6	1146	1079.74	0	0
ENST00000425836.6	1575	1617.94	5.92432	0.0431289
ENST00000372064.8	2909	2856.8	0.422679	0.0017427
ENST00000372077.8	2834	2752.61	1171.8	5.01416
ENST00000519767.5	970	916.616	0	0
ENST00000520948.5	1199	1041.43	80.2682	0.907835
ENST00000518538.5	535	299.114	0	0
ENST00000523873.5	784	520.755	0	0
ENST00000523950.5	954	749.973	44.689	0.701854
ENST00000512683.1	475	230.583	5.54078	0.283032
ENST00000457104.6	414	179.7	0	0
ENST00000518689.5	630	371.979	0	0
ENST00000523125.5	541	280.677	0	0
ENST00000518824.5	606	336.679	0	0
ENST00000230480.10	993	804.502	198.676	2.90878
ENST00000480614.1	12167	12983.7	267.237	0.242431
ENST00000520265.1	336	119.545	0	0
ENST00000497139.5	2746	2501.42	189.626	0.892897
ENST00000493786.2	551	303.341	4.53842	0.176224
ENST00000611736.5	1239	1182.47	0	0
ENST00000621747.5	1116	1106.4	0	0
ENST00000617771.5	1116	1051.64	0.00193039	2.16207e-05
ENST00000640653.1	1170	1165.21	6.89467	0.0696952
ENST00000615393.5	984	967.627	0	0
ENST00000640482.1	1065	1001.34	0	0
ENST00000640499.1	1188	1184.11	0.000456808	4.54396e-06
ENST00000250823.4	550	385.25	158.492	4.84569
ENST00000409239.5	776	512.957	0	0
ENST00000450147.6	399	167.694	0	0
ENST00000399142.3	501	253.048	0	0
ENST00000383418.8	383	155.049	0	0
ENST00000261590.13	5697	4716.24	6210.3	15.5099
ENST00000585206.1	1081	706.654	16.4027	0.273401
ENST00000615301.4	6730	5461.93	1801.46	3.88481
ENST00000497044.5	3647	2867.81	20375.1	83.6837
ENST00000392901.10	2190	1816.98	7.13336	0.046242
ENST00000490615.1	358	136.032	24.1588	2.09183
ENST00000355371.9	6871	5542.24	254.363	0.540581
ENST00000260777.14	5308	4475.37	92.3655	0.243093
ENST00000392903.3	2400	2153.8	3597.45	19.6735
ENST00000291576.12	3188	3291.34	6.65518	0.0238165
ENST00000456705.1	604	376.031	1.43442	0.0449309
ENST00000486126.1	583	353.462	97.197	3.23893
ENST00000471490.1	4564	4806.43	0	0
ENST00000494310.5	712	450.59	0	0
ENST00000476948.1	603	394.899	18.8686	0.562787
ENST00000395952.8	1977	1896.21	0	0
ENST00000468205.5	913	711.727	3.54909	0.0587347
ENST00000475742.5	1319	1128.01	0	0
ENST00000492084.5	2260	2198.34	0	0
ENST00000495769.5	1892	1825.77	0	0
ENST00000440843.2	1906	1835.05	0	0
ENST00000490209.5	615	396.635	1.18678	0.035243
ENST00000474007.5	506	257.195	0	0
ENST00000471644.5	746	511.791	0	0
ENST00000477016.5	868	603.768	0	0
ENST00000498420.5	1137	1014.21	0	0
ENST00000496579.5	380	152.807	0.69824	0.0538211
ENST00000492899.1	583	311.665	0	0
ENST00000477462.5	582	326.599	0	0
ENST00000482224.5	864	690.928	21.6585	0.369222
ENST00000468037.1	1000	815.874	0.371643	0.00536531
ENST00000592173.5	3245	2577.85	89.3547	0.408274
ENST00000334598.11	974	742.751	502.085	7.96207
ENST00000590757.1	595	374.438	19.5817	0.615973
ENST00000441607.6	904	691.98	28.0957	0.478232
ENST00000586489.5	594	361.478	2.01851	0.065772
ENST00000587450.1	382	154.305	9.63288	0.735305
ENST00000591139.1	408	174.861	0	0
ENST00000283410.4	789	525.733	0	0
ENST00000586449.1	898	679.985	101.557	1.75914
ENST00000589273.1	299	94.172	1	0.125075
ENST00000585971.1	550	325.063	35.6699	1.29249
ENST00000589053.1	434	195.959	0	0
ENST00000489112.5	804	580.814	915.361	18.5629
ENST00000483910.5	1886	1412.94	7535.5	62.8173
ENST00000460774.5	582	371.119	15.0294	0.477001
ENST00000469105.5	2837	2228.48	7142.31	37.7504
ENST00000466482.5	540	300.116	117.191	4.59937
ENST00000462152.5	1102	726.555	717.945	11.639
ENST00000486249.5	3148	2458.64	10.347	0.049569
ENST00000497008.5	564	309.836	0	0
ENST00000486334.6	750	431.945	50.9931	1.39051
ENST00000480133.1	360	137.639	5.69143	0.487048
ENST00000497621.5	2109	1662.49	792.698	5.61617
ENST00000465004.1	314	104.616	37.9044	4.26758
ENST00000476833.5	833	516.955	622.379	14.1806
ENST00000468553.5	715	416.909	230.906	6.52358
ENST00000490684.1	582	296.607	77.4628	3.07612
ENST00000485391.5	767	459.718	975.258	24.9873
ENST00000495376.5	685	395.261	1621.54	48.3209
ENST00000492254.5	809	469.778	804.447	20.1696
ENST00000477574.5	489	242.341	204.644	9.94636
ENST00000485145.1	700	354.791	150.587	4.99929
ENST00000474595.1	525	273.92	84	3.61199
ENST00000477899.5	803	452.88	854.636	22.2274
ENST00000493953.1	697	373.765	343.63	10.8289
ENST00000491912.1	659	327.255	7.78206	0.280092
ENST00000495502.1	634	317.094	50.3487	1.87022
ENST00000265261.10	3362	2706.46	283.415	1.23343
ENST00000394162.5	3571	2946.56	171.46	0.685393
ENST00000613264.4	3399	2777.81	3642.35	15.4444
ENST00000383532.4	1140	874.947	0	0
ENST00000253925.11	5234	4939.57	7561.13	18.0297
ENST00000389547.7	4133	4010.62	792.824	2.3284
ENST00000532504.5	5159	4834.85	93.6936	0.228254
ENST00000530746.1	575	344.768	62.7721	2.14453
ENST00000532024.1	563	282.319	24.5692	1.02505
ENST00000648755.1	6705	6376.76	46.9759	0.0867695
ENST00000644155.1	5996	5663.65	224.902	0.467723
ENST00000526262.5	4537	4188.12	128.886	0.362476
ENST00000530932.1	536	284.059	0	0
ENST00000525530.1	514	264.266	2.34316	0.104437
ENST00000532443.1	587	299.528	4.71489	0.185407
ENST00000530798.5	710	448.609	0	0
ENST00000526369.3	564	310.432	0	0
ENST00000526347.5	862	652.949	5.88475	0.106155
ENST00000530294.5	977	765.372	0	0
ENST00000526074.5	573	318.196	0	0
ENST00000528284.1	568	340.855	3.70385	0.12799
ENST00000528750.1	1168	1009.25	247.689	2.89068
ENST00000533894.5	553	331.444	2.0096	0.0714152
ENST00000530390.5	879	679.859	46.302	0.802181
ENST00000527612.1	598	367.967	7.5012	0.240112
ENST00000638133.1	814	622.725	0	0
ENST00000532793.1	550	284.669	9.10672	0.376803
ENST00000530548.5	3774	3211.54	23.2507	0.0852735
ENST00000525922.2	358	136.032	3.51998	0.304784
ENST00000531657.1	3036	2330.92	75.2207	0.380103
ENST00000528853.1	745	482.496	0	0
ENST00000649278.1	718	504.504	0	0
ENST00000359320.7	1200	1077.55	43.9116	0.479993
ENST00000339180.9	1163	897.947	0	0
ENST00000342473.8	725	463.113	0	0
ENST00000397227.7	818	554.291	0	0
ENST00000553750.1	1931	1665.95	0	0
ENST00000555731.5	831	567.146	0	0
ENST00000382809.2	378	151.299	0	0
ENST00000555487.1	1764	1687.32	2.08843	0.0145785
ENST00000619743.4	2065	2099.76	0	0
ENST00000072516.7	4697	3713.8	2717.84	8.6198
ENST00000439062.6	4940	3933.67	335.791	1.00546
ENST00000447382.6	4745	3751.67	2986.79	9.37718
ENST00000422625.5	534	282.211	0	0
ENST00000465496.1	646	390.32	46.4997	1.40321
ENST00000422485.5	2048	1516.54	601.115	4.66868
ENST00000434491.5	1565	1077.91	0	0
ENST00000422940.5	1957	1442.76	0	0
ENST00000413869.5	4577	3637.34	0	0
ENST00000342550.6	4490	3559.02	0	0
ENST00000317757.7	5413	4558.07	8.61696	0.0222672
ENST00000461629.1	428	191.014	0	0
ENST00000473566.1	481	235.663	0	0
ENST00000476929.1	315	105.257	1	0.111903
ENST00000482913.1	483	237.338	5.39692	0.267837
ENST00000453359.5	523	272.361	0	0
ENST00000412080.1	795	436.665	0	0
ENST00000443369.6	2760	2494.95	0	0
ENST00000412504.6	4875	3794.45	8.89103	0.0275991
ENST00000471840.5	552	344.755	0	0
ENST00000378412.8	2879	2968.7	0	0
ENST00000502556.5	1943	1677.95	0	0
ENST00000504800.5	2443	2544.71	12.6372	0.058493
ENST00000491941.5	482	236.49	0	0
ENST00000464195.1	559	305.081	0	0
ENST00000469962.1	460	217.692	0	0
ENST00000509374.1	546	341.252	0	0
ENST00000511099.1	554	300.497	0	0
ENST00000376510.8	1730	1434.25	2454.8	20.1597
ENST00000472663.1	612	353.238	88.5782	2.9536
ENST00000468633.1	444	204.354	11.598	0.668482
ENST00000551215.5	609	329.029	3.32017	0.118855
ENST00000262051.12	4011	3383.53	15.7435	0.0548052
ENST00000644495.1	3762	3168.61	527.111	1.95941
ENST00000643884.1	3810	3213.15	78.9602	0.289447
ENST00000546636.5	2125	1804.46	386.313	2.52165
ENST00000547198.5	2486	2048.73	69.125	0.397414
ENST00000646264.1	1677	1345.79	6.27673	0.054935
ENST00000262052.9	4132	3474.14	7620.04	25.8346
ENST00000644904.1	4164	3514.68	0	0
ENST00000394904.8	4348	3662.95	221.702	0.712901
ENST00000550782.5	3490	2806.29	418.204	1.75528
ENST00000643123.1	3104	2498.19	666.495	3.14241
ENST00000646740.1	4053	3421.89	27.6701	0.0952435
ENST00000642227.1	3993	3377.18	548.011	1.9113
ENST00000541174.6	2470	2184.36	16.6356	0.0897026
ENST00000545993.7	1958	1628.01	2292.02	16.5827
ENST00000546743.5	1740	1446.06	14.92	0.121527
ENST00000547688.6	1789	1463.26	0	0
ENST00000548554.1	434	195.959	6.15927	0.370217
ENST00000551231.1	559	305.995	5.62861	0.21666
ENST00000550061.1	652	367.415	1.2037	0.038588
ENST00000547510.5	924	666.332	9.98922	0.176577
ENST00000546488.5	569	316.94	8.14679	0.302762
ENST00000547579.5	581	325.642	0	0
ENST00000550714.5	587	331.337	0	0
ENST00000547732.5	546	302.631	3.35026	0.130393
ENST00000549110.5	565	297.294	13.4683	0.533603
ENST00000548193.5	576	335.701	1.61773	0.0567603
ENST00000646988.1	526	274.883	0	0
ENST00000549625.1	585	339.939	13.3031	0.460938
ENST00000549193.5	557	277.775	16.8435	0.71422
ENST00000550995.5	551	278.853	3.14962	0.133038
ENST00000550329.1	622	345.845	22.7229	0.773881
ENST00000548150.1	530	267.691	5.09523	0.224193
ENST00000383530.2	1151	885.947	0	0
ENST00000383531.4	2549	2476.53	0	0
ENST00000617387.3	2065	2033.74	0	0
ENST00000409306.5	1450	1184.95	0	0
ENST00000375551.7	1509	1409.22	0	0
ENST00000375559.7	1517	1466	121.874	0.979195
ENST00000477269.5	907	735.663	7.80242	0.124923
ENST00000483537.1	564	309.836	0	0
ENST00000410083.6	1211	1071.61	3.62937	0.039892
ENST00000498455.1	849	671.396	6.6938	0.117432
ENST00000471399.1	3821	3809.41	0	0
ENST00000462905.1	277	80.2335	0	0
ENST00000376289.6	852	587.871	0	0
ENST00000472672.5	458	215.994	0	0
ENST00000489608.1	498	250.322	0	0
ENST00000639585.1	557	303.216	0	0
ENST00000618247.4	2384	2351.19	14.1558	0.0709151
ENST00000620940.4	771	595.016	0	0
ENST00000615346.4	709	522.435	0	0
ENST00000616107.4	1002	830.284	0	0
ENST00000619965.4	601	382.017	104.47	3.22107
ENST00000616038.4	646	399.949	8.64298e-07	2.54537e-08
ENST00000610765.4	798	534.595	0	0
ENST00000610796.4	1619	1353.95	0	0
ENST00000615013.4	573	373.962	0	0
ENST00000621001.4	951	799.875	66.1966	0.974778
ENST00000621621.4	1533	1267.95	0	0
ENST00000616625.4	946	681.127	0	0
ENST00000621080.1	856	591.845	0	0
ENST00000616082.3	711	525.946	0	0
ENST00000627616.1	476	276.124	1135.26	48.4265
ENST00000590341.5	1752	1486.95	0	0
ENST00000590465.5	1998	1819.11	5.48162	0.035493
ENST00000023064.9	1766	1500.95	0	0
ENST00000592232.5	1030	764.947	0	0
ENST00000587772.1	1568	1302.95	0	0
ENST00000589659.1	886	621.662	0	0
ENST00000417688.5	582	330.984	65.1579	2.31874
ENST00000482652.1	1418	1022.57	1171.19	13.4904
ENST00000357137.9	7938	6990.35	2332.03	3.9294
ENST00000428799.1	2737	2317	874.958	4.44788
ENST00000465258.1	686	369.902	20.5526	0.654445
ENST00000614001.1	230	53.3822	0	0
ENST00000589258.1	455	213.414	0	0
ENST00000467838.2	1988	1772.03	132.701	0.88205
ENST00000277537.10	3910	4104.85	0	0
ENST00000453963.5	4834	5176.24	1594.58	3.62848
ENST00000371706.7	8093	8867.92	152.402	0.202423
ENST00000313084.9	3073	3045.41	190.123	0.735328
ENST00000472305.1	537	322.943	15.4818	0.564659
ENST00000313050.11	8806	9670.45	10011.5	12.194
ENST00000290037.10	8982	9924.5	2584.31	3.0671
ENST00000431893.3	6465	7167.71	96.864	0.159175
ENST00000612630.4	4309	4638.36	84.5822	0.214786
ENST00000620565.4	3965	4351.03	1224.55	3.31494
ENST00000613817.4	1859	1887.42	0	0
ENST00000615884.4	2651	3048.45	1175.3	4.54111
ENST00000622802.4	3230	3653.82	62.4371	0.201274
ENST00000616255.1	2661	3053.21	42.2095	0.162834
ENST00000650932.1	3898	4261.45	11284.2	31.1893
ENST00000624301.3	3898	4263.65	24.3444	0.0672527
ENST00000257248.3	1511	1245.95	0	0
ENST00000525058.5	1623	1357.95	0	0
ENST00000533067.1	386	157.229	0	0
ENST00000533847.1	745	437.069	2	0.0538979
ENST00000532070.1	977	711.979	0	0
ENST00000329454.2	3039	2838.27	33.2793	0.138106
ENST00000241052.5	2291	1952.11	621.436	3.74959
ENST00000648322.1	2289	1951.01	3941.5	23.7955
ENST00000650153.1	1181	891.859	6.63996	0.0876922
ENST00000528104.2	696	435.012	0	0
ENST00000530343.1	752	439.856	3.12097	0.0835739
ENST00000525707.2	348	128.562	1.38526	0.126914
ENST00000534710.2	508	251.786	5.91499	0.276703
ENST00000515837.6	1958	1692.95	0	0
ENST00000398979.7	908	643.525	0	0
ENST00000544795.5	493	245.829	0	0
ENST00000541473.1	568	313.518	0	0
ENST00000334888.9	1306	1040.95	0	0
ENST00000617783.1	1850	1584.95	0	0
ENST00000412113.5	1423	1157.95	0	0
ENST00000329620.9	3403	2984	6.91404	0.0272914
ENST00000436265.5	1417	1140.99	2	0.0206463
ENST00000475341.5	569	314.462	0	0
ENST00000328823.13	2255	1989.95	0	0
ENST00000461730.1	1309	971.194	3.70027	0.0448765
ENST00000445185.1	475	230.583	0	0
ENST00000487176.1	431	193.429	0	0
ENST00000470812.1	579	323.742	0	0
ENST00000543212.5	1001	735.947	0	0
ENST00000338450.7	1189	1148.88	84.3991	0.86528
ENST00000333219.8	5119	4921.41	1390.91	3.3289
ENST00000375775.3	1074	1001.4	736.08	8.65781
ENST00000375774.3	2870	2896.74	788.743	3.20714
ENST00000464141.1	340	122.565	0	0
ENST00000249601.8	2751	3030.18	0	0
ENST00000477708.6	1951	2107.52	0	0
ENST00000374170.5	2107	2419.7	4.91585	0.0239292
ENST00000374172.5	2380	2669.56	0	0
ENST00000417247.6	2340	2642.76	11.0841	0.0494011
ENST00000435790.6	2595	2797.31	0	0
ENST00000417912.6	2352	2586.96	0	0
ENST00000460425.1	2764	3111.35	0	0
ENST00000515523.5	496	248.582	0	0
ENST00000471013.5	690	503.538	1	0.0233916
ENST00000489984.1	467	223.64	0	0
ENST00000493012.2	733	444.112	15.2827	0.405321
ENST00000491108.1	912	717.7	6.12834	0.100576
ENST00000511570.1	432	194.254	0	0
ENST00000464445.1	520	269.629	0	0
ENST00000634036.1	2117	2144.64	0.888476	0.00487959
ENST00000343666.6	1567	1490.99	5104	40.3207
ENST00000333046.8	2109	2381.28	678.906	3.35808
ENST00000409012.6	2659	3390.38	1957.41	6.80026
ENST00000477345.1	3350	3804.29	242.682	0.751373
ENST00000541945.1	130	21.9196	0	0
ENST00000307221.4	2578	1887.25	43.992	0.274559
ENST00000369209.7	5722	5384.05	5641.05	12.3408
ENST00000635765.1	5841	5473.74	483.12	1.03959
ENST00000480802.2	624	394.434	9.59301	0.286466
ENST00000481291.1	739	487.067	29.2058	0.706274
ENST00000468935.2	596	371.602	2.02741	0.0642622
ENST00000453491.3	4894	4257.6	174.508	0.482772
ENST00000434227.2	541	288.726	0	0
ENST00000621187.4	1900	1920.12	14.9395	0.0916431
ENST00000618421.4	1790	1738.98	0	0
ENST00000619628.2	990	790.753	0	0
ENST00000379019.5	5489	4456.36	4307.36	11.3847
ENST00000418646.5	4015	3160.14	0	0
ENST00000481038.5	6649	5197.21	173.652	0.393552
ENST00000462080.1	633	323.501	0	0
ENST00000633552.1	571	259.247	11.315	0.514083
ENST00000473797.1	342	124.138	0	0
ENST00000481690.2	819	507.035	100.678	2.33877
ENST00000649620.1	825	551.958	14	0.298754
ENST00000237014.7	957	691.979	0	0
ENST00000432547.7	745	482.496	0	0
ENST00000541025.2	956	585.141	1	0.0201294
ENST00000610404.4	1040	774.947	0	0
ENST00000613781.1	556	302.27	0	0
ENST00000474874.5	479	276.318	10.6293	0.45309
ENST00000377482.10	3097	2597.46	4031.93	18.2834
ENST00000467067.1	2097	1699.61	37.7747	0.261785
ENST00000469499.5	995	768.782	14.2214	0.217887
ENST00000487559.1	787	570.173	33.4435	0.69087
ENST00000426637.5	626	360.74	11.0575	0.361038
ENST00000380472.7	689	441.517	57.1684	1.52511
ENST00000397717.6	833	615.16	604.188	11.5685
ENST00000338130.6	1515	1291.3	401.905	3.66596
ENST00000380441.5	1021	782.82	3.20335	0.0481986
ENST00000380455.9	10187	10031	5530.69	6.49424
ENST00000380454.8	851	605.998	519.254	10.0926
ENST00000380430.5	1098	862.43	899.691	12.2874
ENST00000606474.1	470	226.256	52.1697	2.71588
ENST00000507017.5	572	301.52	7.60079	0.296916
ENST00000321442.10	4066	3449.84	11691.8	39.9185
ENST00000508290.5	592	303.493	27.9475	1.08464
ENST00000507395.1	527	267.549	13.0384	0.574001
ENST00000515791.1	569	317.048	21.0082	0.780468
ENST00000502393.5	637	369.765	1669.21	53.1714
ENST00000507823.5	2611	2164.87	98.8406	0.537768
ENST00000513725.1	597	326.381	0	0
ENST00000506963.1	796	518.039	5.7392	0.130491
ENST00000502865.5	641	364.405	413.628	13.3696
ENST00000515736.2	453	211.76	18.5744	1.03315
ENST00000421887.2	551	262.474	5.06423	0.227258
ENST00000621450.4	1446	1180.95	0	0
ENST00000621072.4	1636	1370.95	0	0
ENST00000617287.1	529	317.641	4.0359	0.149656
ENST00000613255.4	1217	951.947	0	0
ENST00000304621.10	2304	1836.11	305.963	1.96274
ENST00000584250.1	1048	1063.44	398.05	4.40875
ENST00000317571.8	4896	4106.36	1423.98	4.0845
ENST00000578150.1	499	251.219	0	0
ENST00000577185.1	533	261.554	83.324	3.75232
ENST00000540918.2	4117	3353.77	177.066	0.621862
ENST00000579214.1	389	159.589	1.41901	0.104731
ENST00000581394.1	510	260.774	1	0.0451677
ENST00000584424.1	739	476.683	0	0
ENST00000584095.1	553	299.551	0	0
ENST00000396398.7	3694	3614.05	4613.02	15.0343
ENST00000403363.5	1856	1733.55	642.842	4.36778
ENST00000402937.1	1869	1746.3	672.139	4.53348
ENST00000381793.6	4816	4518.58	8.38471	0.0218564
ENST00000381795.10	4473	4103.42	0	0
ENST00000510871.5	4951	4775.9	0	0
ENST00000295971.12	5114	4879.24	27.0574	0.0653169
ENST00000514014.1	2419	2153.95	0	0
ENST00000515809.1	229	52.8958	0	0
ENST00000515053.5	1100	834.947	0	0
ENST00000513473.5	882	791.413	5.62911	0.0837776
ENST00000505414.5	856	591.845	0	0
ENST00000514782.5	797	533.595	0	0
ENST00000507180.5	582	408.606	3.34954	0.0965543
ENST00000511598.5	836	572.072	0	0
ENST00000511902.5	657	397.731	0	0
ENST00000505220.1	741	478.683	0	0
ENST00000513044.1	2118	1645.44	2.23967	0.0160323
ENST00000476766.5	838	574.072	0	0
ENST00000311916.8	3616	3597.33	5921.03	19.3869
ENST00000370228.2	3665	3647.29	2770.09	8.94575
ENST00000473656.5	946	705.496	473.737	7.90925
ENST00000643860.1	3722	3701.09	331.63	1.0554
ENST00000646226.1	772	513.538	79.831	1.83101
ENST00000459764.1	327	113.209	5.26092	0.547361
ENST00000650396.1	2011	1788.27	94.4218	0.621916
ENST00000647109.1	816	560.466	0	0
ENST00000591295.5	3017	3126.77	37.763	0.142253
ENST00000454077.6	3523	3674.55	2448.9	7.84979
ENST00000389384.8	3811	3994.28	5552.12	16.3724
ENST00000593073.5	527	303.338	0	0
ENST00000586688.5	468	224.536	7.79464	0.408885
ENST00000587097.5	1341	1336.92	626.48	5.51944
ENST00000590537.5	539	302.995	7.32655	0.284811
ENST00000589607.5	573	337.766	3.57728	0.124746
ENST00000591807.1	542	320.356	7.00829	0.257674
ENST00000587022.1	298	93.5148	4.17256	0.52555
ENST00000590169.5	593	355.996	147.341	4.87495
ENST00000589805.1	622	442.807	194.522	5.17423
ENST00000493183.5	840	719.704	197.195	3.22726
ENST00000474659.5	785	651.104	0	0
ENST00000419916.7	2749	2981.8	1705.49	6.73692
ENST00000378424.9	2765	3012.84	0.00263908	1.03174e-05
ENST00000537325.6	1096	1024.82	0	0
ENST00000378427.6	2689	2917.2	2110.12	8.51987
ENST00000464043.5	946	855.843	8.35544	0.114992
ENST00000465233.6	589	434.261	58.3816	1.58349
ENST00000498083.2	464	282.198	6.27819	0.262044
ENST00000481683.5	689	528.722	42.2357	0.940901
ENST00000484099.5	2577	2745.87	30.5073	0.130862
ENST00000477045.1	619	449.322	7.37108	0.193226
ENST00000476686.1	2506	2644.39	79.4985	0.3541
ENST00000444521.6	2827	3096.46	206.833	0.786769
ENST00000378425.9	2665	2902.98	27.2126	0.110413
ENST00000355496.9	2614	3055.18	260.075	1.00266
ENST00000263265.11	3073	3641.17	6389.74	20.6697
ENST00000597129.1	829	746.342	189.032	2.98326
ENST00000601146.1	667	483.006	17.3984	0.424277
ENST00000593696.1	386	157.229	9.38576	0.70312
ENST00000597406.1	644	449.201	20.3288	0.533044
ENST00000595867.1	766	621.969	2.02206	0.0382929
ENST00000594195.1	616	427.025	3.31303	0.0913826
ENST00000596713.5	593	336.881	0	0
ENST00000596982.1	525	374.263	5.28098	0.1662
ENST00000594100.1	602	469.466	12.4284	0.31182
ENST00000361138.7	5949	4736.29	4367.88	10.8624
ENST00000618375.1	223	49.8424	0	0
ENST00000475540.1	688	317.305	14.0048	0.519868
ENST00000471372.1	910	514.526	91.0209	2.08365
ENST00000625530.2	521	293.695	0	0
ENST00000629965.2	1938	1896.45	0	0
ENST00000626408.2	2322	2056.95	0	0
ENST00000628575.1	2064	1798.95	0	0
ENST00000628798.1	867	602.768	0	0
ENST00000631272.1	576	320.942	0	0
ENST00000625621.1	584	328.555	0	0
ENST00000273283.7	2904	2638.95	0	0
ENST00000480409.1	978	712.979	0	0
ENST00000628722.2	2691	2425.95	0	0
ENST00000487686.5	577	321.857	0	0
ENST00000478667.5	548	294.921	0	0
ENST00000494603.1	620	367.688	12	0.384409
ENST00000428133.5	1517	1251.95	0	0
ENST00000484844.2	414	179.7	0	0
ENST00000405128.3	1122	856.947	0	0
ENST00000482836.1	832	568.146	0	0
ENST00000494705.1	680	419.928	0	0
ENST00000537050.5	2493	2227.95	0	0
ENST00000557982.1	646	425.101	5.38987	0.149341
ENST00000561224.5	529	277.636	0	0
ENST00000300056.8	2708	2219.1	573.76	3.0454
ENST00000561257.1	978	690.997	15.8053	0.269413
ENST00000559170.1	905	659.214	49.0496	0.876396
ENST00000345506.8	4301	4702.5	4095.18	10.2574
ENST00000590949.5	3318	3712.49	54.4269	0.172679
ENST00000546010.6	3086	3398.32	576.78	1.99911
ENST00000590726.6	835	702.455	19.5698	0.328141
ENST00000469124.1	562	391.942	6.30251	0.189402
ENST00000444283.5	515	265.194	0	0
ENST00000588868.5	3629	3753.11	1761.52	5.52824
ENST00000478897.1	550	361.983	6.22094	0.202423
ENST00000479417.1	553	335.581	67.1633	2.35736
ENST00000468096.5	893	689.525	19.1946	0.327884
