baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionwt	ensembl	description	gene_biotype	entrezgene_id
FBgn0031257	114.475890635825	-1.27124711180519	0.360081903980965	11.8441483735867	0.000578428227891574	0.00392885578053544	1.04154664760454	3.46614824892302	FBgn0031257		protein_coding	33221
FBgn0030394	592.677655658299	1.64280391453531	0.483164039330949	11.8253215655982	0.000584306224803778	0.00395682671661173	35.5296511169228	15.3835810871184	FBgn0030394	Cuticular protein 11A	protein_coding	32198
FBgn0260955	36.8128726612746	-2.68495832225153	0.746330356719439	11.8105507966248	0.000588960063119352	0.00398534074313945	6.20942982005613	65.1129536380764	FBgn0260955		protein_coding	8674060
FBgn0010100	10839.821630865	1.02810170185971	0.303341189263176	11.7983358269981	0.000592836906081253	0.0040085581175855	244.544893389197	175.599345041306	FBgn0010100	Mitochondrial aconitase 1	protein_coding	44149
FBgn0035587	156.536870434909	1.25613444258292	0.370446043702188	11.7821144890502	0.000598025172192667	0.00403453891487521	7.09759106594831	3.35924336552694	FBgn0035587	Gdap1	protein_coding	38597
FBgn0262005	52.7811576812857	-3.28333361802091	0.873251411033338	11.7786702129098	0.0005991326843929	0.00403898068271765	1.24943505628768	13.4177586462105	FBgn0262005		protein_coding	3885578
FBgn0032538	9433.95809825575	1.10167396019659	0.325462041673793	11.7719525445198	0.000601298723499686	0.004047514536252	494.916663940556	348.900266695871	FBgn0032538		protein_coding	34811
FBgn0063491	488.230902473287	1.41097019263791	0.416837237437084	11.7470448698635	0.00060939917994761	0.00409590456766211	55.05380254674	28.1352121151598	FBgn0063491	Glutathione S transferase E9	protein_coding	246581
FBgn0031957	60.5950626214822	-1.70607258739277	0.485411577602926	11.7109055980253	0.00062134873852449	0.00416222298413088	0.948890345117881	3.99286281680241	FBgn0031957	TweedleE	protein_coding	34075
FBgn0053281	631.973027205714	1.04846287915064	0.310268884994643	11.7122585046149	0.00062089716094075	0.00416222298413088	26.5281906853087	15.4069016992889	FBgn0053281		protein_coding	2768938
FBgn0035742	431.4358831859	1.37339201885658	0.407014358295654	11.6804286888317	0.000631609784850946	0.00421996047189046	238.311200353103	127.277158755839	FBgn0035742	Acyl-CoA binding protein 4	protein_coding	38781
FBgn0000406	1724.36821285567	1.33564333490357	0.396308205962911	11.6608406185693	0.000638294923799408	0.00425905502964143	84.4689396466192	47.0196793802229	FBgn0000406	Cytochrome b5-related	protein_coding	35008
FBgn0050458	17.6708964009998	-4.02583907817487	1.19479667503133	11.6190534860768	0.000652796131665547	0.00433254288713525	0.183565027042688	2.85480118914348	FBgn0050458		protein_coding	246624
FBgn0038404	402.643166241241	-1.03992448362714	0.297174378251041	11.5938180054166	0.000661714186807192	0.00437558506026256	4.92516766825242	12.8307930385659	FBgn0038404		protein_coding	41963
FBgn0086906	10253.8322307968	1.48716454447486	0.442594198909381	11.5789508731771	0.000667025636644912	0.00440746623831572	24.7183766465938	10.1898849969666	FBgn0086906	sallimus	protein_coding	44013
FBgn0033654	220.256265349303	-1.15004150001641	0.329227481234545	11.5653023423245	0.000671939635215487	0.00443342123220314	1.98209161183209	5.70786728203648	FBgn0033654	Sine oculis-binding protein	protein_coding	36260
FBgn0000180	508.050632906724	-1.1015882861663	0.314334274575893	11.5350557578288	0.000682960292143297	0.00448966513687476	3.97852633990512	10.7868043211514	FBgn0000180	big brain	protein_coding	34330
FBgn0026314	39.1524800564605	2.99900946570795	0.877895930811471	11.5315037371566	0.000684266430938967	0.00449168468133878	2.26050730461075	0.182315585584915	FBgn0026314	UDP-glycosyltransferase family 35 member B1	protein_coding	41333
FBgn0039315	74.4870845588655	2.16143217609522	0.641221727606831	11.5328469697977	0.000683772204888163	0.00449168468133878	5.08885741212518	1.91372663150683	FBgn0039315		protein_coding	43055
FBgn0035638	304.663102556606	1.42363547219338	0.425885202556351	11.4795828891729	0.000703649202723887	0.00460547109177286	15.5563543886373	6.47830847148878	FBgn0035638	Tektin C	protein_coding	38653
FBgn0046258	377.526970595835	-1.18642591375925	0.339137367672124	11.4657631903959	0.00070890112235766	0.00463647112244541	5.25057172504874	15.4822471203886	FBgn0046258		protein_coding	43328
FBgn0034783	747.329521701557	1.55029152642032	0.464214375763008	11.4270814081989	0.000723812945508669	0.0047202681790859	37.2265336235444	15.0048948774725	FBgn0034783		protein_coding	37624
FBgn0035611	69.6506280703578	1.24496949818664	0.372672245270854	11.4242354729688	0.000724922488914281	0.00472407821942473	6.18357874719967	3.64970532806643	FBgn0035611		protein_coding	38623
FBgn0034435	1711.1177633191	1.22513261992554	0.368416769751239	11.3642728936546	0.000748703814451452	0.00485442927423353	45.5652220559269	20.5425649839142	FBgn0034435	wurstfest	protein_coding	37220
FBgn0032336	66.8484133195903	1.35207643734487	0.405995743247406	11.3573302567836	0.000751507721248293	0.0048639298040873	4.34072837938096	2.59059977807021	FBgn0032336	Allatostatin C	protein_coding	34537
FBgn0032713	1058.85662560302	-1.98535549354519	0.547538675301156	11.3484589293833	0.000755106010401877	0.00487376806203771	9.10419226878511	38.523113799046	FBgn0032713	UDP-glycosyltransferase family 36 member D1	protein_coding	35138
FBgn0039452	54.0111440143092	-2.3111519598567	0.646617919041503	11.3483892597989	0.000755134337789519	0.00487376806203771	4.05804093660186	27.2977258337221	FBgn0039452		protein_coding	3772449
FBgn0026417	63.7363595010615	-1.45048006057441	0.421684899019567	11.3296524347845	0.00076279176898322	0.00491740959029828	1.50569914249851	5.51678849420831	FBgn0026417	Hus1-like	protein_coding	40598
FBgn0053282	45.3167001971236	2.02195990776336	0.607005673712183	11.2995440397147	0.000775261274606134	0.00499064040267213	2.44046107083149	0.989091573191562	FBgn0053282		protein_coding	2768939
FBgn0060296	539.0726632245	-1.07126770609144	0.309180761754645	11.291237863087	0.000778737420443025	0.00500943177542498	4.6306052445099	12.9958611591574	FBgn0060296	painless	protein_coding	37985
FBgn0025574	1677.40439488547	-1.27793248481544	0.365063669753532	11.2734327679869	0.00078624203858547	0.00504161604225039	21.1710616604582	58.939389287406	FBgn0025574	Pellino	protein_coding	42821
FBgn0052645	113.129076172463	1.37092385494414	0.413327601273132	11.2590662882771	0.00079235057078285	0.00507160760359443	2.12517030689128	0.946086096823405	FBgn0052645		protein_coding	32264
FBgn0264711	334.964331023623	-1.16232314144442	0.335949600059085	11.2549144103022	0.000794124838692848	0.0050793489860347	1.6327831771646	4.89897840671529	FBgn0264711		protein_coding	2768995
FBgn0031538	1059.55118060922	1.20857670813999	0.365157477512428	11.2492225792553	0.000796563718679584	0.00509132730780775	49.7251012850019	24.8394780138821	FBgn0031538		protein_coding	33564
FBgn0033792	184.296217157277	1.80581292109432	0.543800512465089	11.2350282886982	0.000802678826492915	0.00511958449415358	6.13704438786148	2.64053356261207	FBgn0033792		protein_coding	36437
FBgn0038194	4083.8313599973	-1.03661552379614	0.299290205075228	11.2349965480688	0.000802692553848165	0.00511958449415358	69.5980910100337	198.969911459864	FBgn0038194	Cytochrome P450 6d5	protein_coding	41706
FBgn0033437	1122.78857334014	-1.17466463719127	0.338043921883177	11.223402960143	0.000807722513580121	0.00514801457450463	23.5463311775585	65.8712298043443	FBgn0033437		protein_coding	35996
FBgn0033438	1085.36744484396	-1.37541029424703	0.392461294486773	11.2136295530487	0.000811987513336665	0.00517153237070583	6.40496879200537	18.2096494927721	FBgn0033438	Matrix metalloproteinase 2	protein_coding	35997
FBgn0035545	148.206903374606	3.16624944888653	0.929123273475581	11.1914204288674	0.00082176413540614	0.00522639665467286	18.1765402202568	0.978713779469595	FBgn0035545		protein_coding	38547
FBgn0036846	1137.65735247378	-1.62484066052625	0.45932648090897	11.1749772228944	0.000829079133896402	0.00526919339302498	13.7413762997714	43.8085206587833	FBgn0036846	Misexpression suppressor of ras 6	protein_coding	40083
FBgn0031747	8034.19454362804	-2.15837029418628	0.593583738556683	11.1714816304855	0.000830642661738056	0.00527355921714132	114.184425803856	648.222704303628	FBgn0031747		protein_coding	33818
FBgn0266439	310.549008517627	1.66248757362249	0.504223198899934	11.0948725145795	0.000865667346578647	0.00547464588451601	45.260798178038	22.331530497058	FBgn0266439		protein_coding	19836003
FBgn0265726	4728.49808903766	-2.0785786809077	0.576637961483474	11.0698900209	0.000877408863139197	0.00553333654011977	15.71888255742	65.0792488983296	FBgn0265726	Nna1 carboxypeptidase	protein_coding	32329
FBgn0004003	296.802326967723	-1.89277281311842	0.534325655612402	11.061533149193	0.000881372334901705	0.00555224661483595	6.53072265060545	29.0467874692055	FBgn0004003	windbeutel	protein_coding	37206
FBgn0036062	66.1247178371356	-1.34116918730501	0.396709587434045	11.0609655605229	0.000881642184586427	0.00555224661483595	1.61801739958969	5.39866026816224	FBgn0036062		protein_coding	39172
FBgn0267385	15927.9576402417	1.04990274453794	0.320282245339732	11.0384974921429	0.000892391578517444	0.00561208214378138	521.557122638761	355.756624981135	FBgn0267385	Pyruvate kinase	protein_coding	42620
FBgn0038074	1239.84741125269	1.32117856851708	0.403344633024917	11.0169293233327	0.000902835067234794	0.00566982944109113	101.351367779634	44.1134072092526	FBgn0038074	Glycine N-methyltransferase	protein_coding	41561
FBgn0035192	132.607131041455	1.1395404503942	0.347241375417668	11.0092309815496	0.000906592517218624	0.00568945325006775	2.83575434023443	1.7891943443783	FBgn0035192	galene	protein_coding	38133
FBgn0011270	184.310709539543	1.86727636706299	0.569233997824428	10.9851379251097	0.000918454467941561	0.00575185308509642	15.9493010409222	4.64279198044204	FBgn0011270	Phosphoglyceromutase 87	protein_coding	46246
FBgn0264295	25.3426798073492	3.42116845948907	1.02182524511841	10.9871770206266	0.000917444492149139	0.00575185308509642	33.142006249645	1.63346815131554	FBgn0264295		protein_coding	33617
FBgn0033787	7438.28183995006	1.17327267233674	0.359409458981275	10.9497603272724	0.000936157233172451	0.00584618810073871	531.992570961598	330.349139411771	FBgn0033787		protein_coding	36430
FBgn0035300	449.019766245329	-1.10195888090726	0.32304022709857	10.9485513261819	0.000936768270117257	0.00584618810073871	8.04375226855537	26.3959634899079	FBgn0035300		protein_coding	38264
FBgn0034366	531.51318987467	-1.24785088709365	0.364589084860189	10.8574162111989	0.000984008902095788	0.0060883707694119	5.56736937799041	15.3937518867408	FBgn0034366	Autophagy-related 7	protein_coding	37141
FBgn0036910	60.2186648743778	1.60814390605492	0.494664114519074	10.8510708274473	0.000987386433261052	0.00609860315543725	2.5916050944325	1.15429535938859	FBgn0036910	Cytochrome P450 305a1	protein_coding	40161
FBgn0041710	831.98762698784	-1.62222079539503	0.465916139380321	10.8463066079634	0.000989930043144916	0.00611011728071532	12.8303654340816	45.7453182409754	FBgn0041710	yellow-f	protein_coding	41595
FBgn0053470	473.632121130137	-2.70639253934157	0.738384412459901	10.8061794551385	0.0010116185442053	0.00622263034749542	6.27989287378315	27.5936757083117	FBgn0053470	Baramicin A1	protein_coding	2768831
FBgn0035154	6655.8950171502	1.05176810874143	0.32441874259865	10.7965956474667	0.0010168692463041	0.00625065285851867	305.39483190682	195.585300094365	FBgn0035154	highroad	protein_coding	38083
FBgn0002732	164.486860765583	-1.21975728073262	0.361465309429826	10.7743797253319	0.00102914698334659	0.00630949942852123	8.44378824202995	28.6503890536087	FBgn0002732	Enhancer of split malpha, Bearded family member	protein_coding	43153
FBgn0000422	7336.1424754256	-2.29526688927812	0.638731258889938	10.7595442825934	0.00103742924794422	0.0063423529753653	53.6814670113475	224.36554111852	FBgn0000422	Dopa decarboxylase	protein_coding	35190
FBgn0030955	5947.4952029118	-1.00205974692234	0.296216335111241	10.7479245553231	0.00104396331110882	0.00637623902261782	198.979057293147	463.929178428097	FBgn0030955		protein_coding	32865
FBgn0085224	36.6456426567029	1.63711524676623	0.505858298439472	10.7438984950192	0.00104623696189186	0.00637623902261782	2.61118641600852	1.06442152175161	FBgn0085224		protein_coding	37018
FBgn0035355	90.3698749400978	1.04976075207006	0.324192363988776	10.7007911152567	0.00107089732174823	0.00651154808281396	12.9372135006246	8.96790984932009	FBgn0035355		protein_coding	38323
FBgn0030824	81.5435603993583	1.64478307084668	0.51077847394275	10.5874212342205	0.00113859682417804	0.00689057956920127	9.25971897324429	3.65866768111796	FBgn0030824		protein_coding	32705
FBgn0035875	40.5936341039598	-3.20762666749565	0.910131350274479	10.5883344312002	0.00113803455844415	0.00689057956920127	0.355487375142711	2.51341451494131	FBgn0035875	Cuticular protein 66Cb	protein_coding	38940
FBgn0004507	20699.797137029	1.02712497812005	0.320154093835171	10.5721334531967	0.00114805153131081	0.00694312536723478	435.512732537653	279.923182877933	FBgn0004507	Glycogen phosphorylase	protein_coding	33386
FBgn0031791	1323.37620948736	-1.19511133543996	0.355006678047016	10.5074887293272	0.00118891722178659	0.00715179436490089	49.1456268040059	159.490179988492	FBgn0031791	Arylalkylamine N-acetyltransferase-like 2	protein_coding	33874
FBgn0032262	182.524306875791	-1.31740532479203	0.393150801886603	10.5084645838811	0.00118828951405846	0.00715179436490089	1.92776776877715	6.65388271506899	FBgn0032262		protein_coding	34447
FBgn0038398	68.8459901805483	-2.53255553027318	0.730360679568698	10.4828377072995	0.00120488549698537	0.00721887759786107	0.543717185913537	3.88310025030761	FBgn0038398	sex-specific enzyme 2	protein_coding	41954
FBgn0032002	105.934766731376	1.17056477166269	0.365874483286138	10.4639061651192	0.00121729604479086	0.00728837771691361	11.5550414710138	6.58434277985997	FBgn0032002		protein_coding	34123
FBgn0037781	293.643604911466	1.05549236950601	0.330509908335511	10.4590400767565	0.00122050684838946	0.00730273991188719	16.8383891770654	9.96233676457422	FBgn0037781	Fancl	protein_coding	41231
FBgn0001255	261.507000235272	-1.98845071533669	0.574419320795397	10.456544928889	0.00122215655072529	0.00730774857757483	4.47447286076425	17.42519815794	FBgn0001255	Ecdysone-inducible gene E3	protein_coding	48239
FBgn0038071	999.682312455182	-1.64397991773222	0.481182256346119	10.4068095223434	0.0012555147335018	0.00749226542692878	8.06907948650661	24.8061859425089	FBgn0038071	Dpp target gene	protein_coding	41558
FBgn0052249	69674.6127118888	1.25939918168492	0.396269137398267	10.3778583227028	0.0012753554829156	0.00759722880518141	5791.36569014875	3189.92539446161	FBgn0052249		protein_coding	317939
FBgn0050373	140.356718930215	1.08426977354921	0.3410966790285	10.3600254791303	0.00128773426951812	0.00766419211500757	22.2108315924542	14.0251034333665	FBgn0050373		protein_coding	246573
FBgn0085256	16718.0313413799	-1.12452985019866	0.336877746405786	10.3571855496374	0.00128971682072596	0.00767091492644749	1600.90825112555	3851.66821742593	FBgn0085256		protein_coding	36186
FBgn0288232	338.493351710829	1.02976235176961	0.325409153177889	10.2571083779153	0.00136158931359178	0.00803462775402286	13.6909961016419	8.80166115173074	FBgn0288232	Cytochrome P450 6a21	protein_coding	36665
FBgn0027793	213.06288591951	1.09178635405159	0.345620484304826	10.2460258479095	0.00136979386835089	0.00807774180857678	20.0557823316823	12.2072005966489	FBgn0027793		protein_coding	31096
FBgn0013301	60.8523458947714	2.62521267013125	0.821609692322756	10.2187006655586	0.00139023758463011	0.00818665495027295	11.6608791555047	1.96492905692274	FBgn0013301	Protamine B	protein_coding	34867
FBgn0032225	70.4303418138625	-1.51240614533908	0.460211783565074	10.2176974980819	0.00139099396908897	0.00818665495027295	0.720924524815328	2.68202312124863	FBgn0032225		protein_coding	34398
FBgn0037477	14.8572299935778	4.5661395337356	1.40959092302754	10.1769915217572	0.00142204018350868	0.00833664104973503	4.80349688624566	0.329563947506202	FBgn0037477		protein_coding	40856
FBgn0034903	5993.10798212156	-2.15649565710967	0.621767875160351	10.1667553388367	0.00142995706165373	0.00837213792672655	18.9819691642212	107.388691988929	FBgn0034903	sol narae	protein_coding	37762
FBgn0003447	1705.31407321986	-1.35916337533093	0.40764598448677	10.150778947654	0.00144240282124535	0.0084285435811952	15.6751783004364	46.9356387766747	FBgn0003447	singed	protein_coding	31717
FBgn0032434	64.2553229337649	1.90790901477314	0.606421519897574	10.1317875153662	0.00145734010588301	0.00850477584179486	3.58675314288665	0.889964307824529	FBgn0032434		protein_coding	34661
FBgn0038916	41.0078306340236	1.45424336283014	0.462611402870001	10.1290935955015	0.00145947159635846	0.00850857007806079	4.43610284704725	2.28723479616575	FBgn0038916	dead end	protein_coding	42580
FBgn0037844	53.206874187501	1.42915460963876	0.454654787235277	10.1199960638358	0.00146669312888282	0.00853719825763316	3.33073169330356	1.71173329296726	FBgn0037844		protein_coding	41306
FBgn0036607	23.6560781316695	2.45275562956792	0.776511528008934	10.1161542642674	0.00146975356835659	0.00854947855124893	5.4961144723302	1.6916608664354	FBgn0036607		protein_coding	39803
FBgn0032252	99.5986942781116	1.2594302016824	0.400348365147224	10.1147716687247	0.00147085654793747	0.00855036388855956	2.84927575418124	1.53972910604191	FBgn0032252	lonely heart	protein_coding	34435
FBgn0037069	164.170452926876	2.03381896853699	0.644015016166505	10.1128303421539	0.00147240667571762	0.00855384575886856	40.6239425879241	16.250677006859	FBgn0037069	Cuticular protein 78Cc	protein_coding	40355
FBgn0036595	68.0950257531674	1.55577078924327	0.494739014488416	10.1105579769611	0.00147422323582238	0.00855886995464859	8.10299503991255	4.15492893583602	FBgn0036595		protein_coding	39791
FBgn0037765	26.5661011833869	2.48382901359293	0.786145732621227	10.0847579951072	0.0014950079598519	0.00867393973093426	3.1062256717046	0.963580405704628	FBgn0037765		protein_coding	41214
FBgn0039099	429.673305987162	-1.72448383878028	0.512860681700397	10.0583679799185	0.00151657512301943	0.00876514144043297	15.6512862132783	52.2871332407885	FBgn0039099	Gamma-interferon-inducible lysosomal thiol reductase 2	protein_coding	42788
FBgn0051719	109.725620849263	1.22431041909067	0.39076034895519	10.0325298897385	0.00153799652994815	0.00886615563706647	2.44339856617488	1.56854840336492	FBgn0051719	RluA pseudouridine synthase 1	protein_coding	34438
FBgn0261502	29.8547959322884	-2.67214185203036	0.8124958836261	10.017678964313	0.00155044731084005	0.00892648698232047	0.538227329314247	3.95046501589734	FBgn0261502		protein_coding	10178825
FBgn0051848	48.6307579872617	1.7036966222929	0.545706913205355	10.0147103211274	0.00155294839154937	0.00893365012442269	5.85277918146089	1.8654595047631	FBgn0051848		protein_coding	318980
FBgn0259229	235.30956085277	1.38345237175734	0.443233321215232	9.99358075050909	0.00157086849943172	0.00902095811966119	6.61706043327937	2.48285215519232	FBgn0259229		protein_coding	33312
FBgn0037114	7718.89848295397	-1.37129320187495	0.414749470652892	9.95365186826353	0.00160530638692042	0.00920696450100468	728.408550093161	2030.56447291164	FBgn0037114	Cuticular protein 78E	protein_coding	40408
FBgn0265191	3376.80897354914	1.05345094588551	0.339017307678028	9.91687174938355	0.00163770499738912	0.00934510218370582	89.6106505571314	56.013040174813	FBgn0265191	Glycogenin	protein_coding	37419
FBgn0023094	389.301774531429	-1.080581814718	0.333450271896475	9.89713811899109	0.00165536005948829	0.0094159728114979	6.78772261000131	17.1896594245566	FBgn0023094	cycle	protein_coding	40162
FBgn0038977	52.1879085170728	1.31884891246697	0.424582149605489	9.88168141796096	0.00166932325995213	0.00948340118556505	5.66760977734313	2.90288564630394	FBgn0038977		protein_coding	42648
FBgn0001226	8722.82135628216	-1.50298359181467	0.453989204466017	9.86234634839978	0.00168695821814883	0.00956545728613644	174.851353010221	522.241282866053	FBgn0001226	Heat shock protein 27	protein_coding	39078
FBgn0029167	5877.69502717045	1.21417263966308	0.392456396771285	9.83416689689375	0.00171299849530314	0.0096704303002267	29.9538750862372	15.7387942026618	FBgn0029167	Hemolectin	protein_coding	39529
FBgn0028544	7448.68850888961	1.20800353259638	0.391272484159573	9.79380314119163	0.0017510094057359	0.00986643332442541	372.775763952251	255.224666848309	FBgn0028544		protein_coding	34812
FBgn0001224	16089.997073382	-2.30684995450887	0.672966670994442	9.7754217347992	0.0017686014894415	0.00994064574659213	328.641790636015	1852.70960206435	FBgn0001224	Heat shock protein 23	protein_coding	39077
FBgn0003319	149.714677129934	-1.89333194799322	0.572127021228595	9.76033555179119	0.00178317360764468	0.0100037930465057	0.651645419927397	2.98678626865036	FBgn0003319	Stubble	protein_coding	41958
FBgn0035553	2609.93630729597	-2.0651668519376	0.61077302705527	9.76034136790553	0.0017831679663343	0.0100037930465057	15.6933329403789	57.7626319082758	FBgn0035553		protein_coding	38555
FBgn0039323	73.1566294244017	1.22473762683689	0.396837677035004	9.74029322723578	0.00180272137789347	0.0100945662212927	3.68975323378743	1.93367522652653	FBgn0039323		protein_coding	43063
FBgn0040319	3152.39860367676	1.05699109998936	0.343458330423588	9.72815147306312	0.00181466901902528	0.010155145294396	60.0760633142798	36.1458300292596	FBgn0040319	Glutamate-cysteine ligase catalytic subunit	protein_coding	53581
FBgn0033731	312.44249861777	1.55837408431632	0.505593236931344	9.72623729782933	0.00181655990159641	0.0101594049720501	26.4208780097175	14.7823735416436	FBgn0033731	Cuticular protein 49Ah	protein_coding	36354
FBgn0034480	41.3459807773572	2.15385443226297	0.696797715600253	9.719065318015	0.00182366238374454	0.0101927879533963	2.82510912909878	0.844271541939523	FBgn0034480		protein_coding	37276
FBgn0001098	11585.4363781759	1.00134195514185	0.327836609157734	9.58064755115997	0.00196639039197633	0.0108957170641054	330.543241742051	238.347374718221	FBgn0001098	Glutamate dehydrogenase	protein_coding	42832
FBgn0001089	1441.42253343939	-1.51743467193241	0.465943216226368	9.55204926030892	0.00199726315363232	0.0110549056130569	13.1928000546075	38.9181477545805	FBgn0001089	beta galactosidase	protein_coding	33839
FBgn0001187	67.2785968575509	2.21182284332499	0.719152640441087	9.55175965119752	0.00199757829658817	0.0110549056130569	3.97546927550112	0.799958411992795	FBgn0001187	Hexokinase C	protein_coding	44008
FBgn0037515	1386.02361369762	-1.57673930066189	0.483276520413004	9.53245121697597	0.00201870322496195	0.0111512273354317	21.4021102482369	59.1619454499655	FBgn0037515	Serine protease 7	protein_coding	40918
FBgn0034301	468.858978768902	-1.53472732430066	0.47354217371418	9.5061395106972	0.00204785545932027	0.0112707246913508	3.64446371431187	13.9027931714237	FBgn0034301		protein_coding	37064
FBgn0053307	420.322848592958	1.12816474936636	0.370681104469769	9.50028138416886	0.00205440390009977	0.0112998497086222	69.7344469002223	46.2723347789715	FBgn0053307		protein_coding	2768914
FBgn0027790	453.374054811558	-1.1614973247927	0.364549262421757	9.48258721761642	0.00207431234074257	0.0114023782886907	12.1754394452522	29.8718477632608	FBgn0027790	GV1	protein_coding	38238
FBgn0036575	56.515496554918	1.69153999537685	0.55637754840215	9.46973873879443	0.00208889120868189	0.0114684973380197	3.34057234750105	1.36114191872217	FBgn0036575		protein_coding	39771
FBgn0020445	1712.04479368749	-1.81679092876762	0.552598040421124	9.46444064251466	0.00209493305143731	0.0114946509649639	6.82093666441767	26.0603459615592	FBgn0020445	Early gene at 23	protein_coding	43895
FBgn0053178	212.005427200817	1.25090677531195	0.4116540962251	9.46329525847739	0.00209624155240845	0.0114948172443959	34.6627945521211	22.8180043377908	FBgn0053178		protein_coding	318913
FBgn0039308	290.132158113228	-1.26574255549534	0.396626335851023	9.44463607170727	0.00211767515471195	0.0115768645543996	5.47022642833401	13.9470792606778	FBgn0039308		protein_coding	3772506
FBgn0040028	471.460020305137	1.26355207869773	0.417241977682688	9.42620001029587	0.00213907075910659	0.0116656539336844	18.4208930237411	9.52359920406328	FBgn0040028		protein_coding	49952
FBgn0035197	717.426763452321	1.08721704288091	0.359429609449123	9.4033292798575	0.00216591790663573	0.0117977587730922	15.3818691585886	8.94953306581331	FBgn0035197		protein_coding	3772105
FBgn0030494	491.156646030156	-1.3325673145122	0.417215740061779	9.39371138807073	0.00217730985405446	0.0118454612931105	17.041799333821	59.6106807117245	FBgn0030494	Cuticular protein 12A	protein_coding	32309
FBgn0036773	257.562729191937	-1.01064018098481	0.32200251669992	9.38048117926176	0.00219307979464286	0.0119096416625744	4.18170003676955	11.1381544884422	FBgn0036773		protein_coding	40000
FBgn0050043	1507.96911405685	1.2251989853336	0.405588381561678	9.3734825926855	0.00220146866336453	0.0119479829146875	31.6012006685196	15.5570101762621	FBgn0050043		protein_coding	246412
FBgn0052071	19.2225747568242	3.66188606692414	1.17931963293105	9.37087152280913	0.00220460675749502	0.0119577976900801	7.89451458810103	0.673322309662484	FBgn0052071		protein_coding	39246
FBgn0033639	2003.21988237262	-1.1166047663877	0.352390054768504	9.35398672993604	0.00222500945016547	0.0120611874534889	18.3256791389234	44.1038356331639	FBgn0033639		protein_coding	36244
FBgn0035546	283.196366746651	-1.16243030017926	0.367820848603503	9.33923160341759	0.0022429955416812	0.0121440450971337	9.32334727377467	30.1059259474851	FBgn0035546		protein_coding	38548
FBgn0263236	2549.57863880998	-2.19867717961105	0.662124226024947	9.28742916825755	0.00230731744783722	0.012451465916199	11.9509657659364	43.4646792956887	FBgn0263236	SP1029	protein_coding	53473
FBgn0034636	223.927346252063	-1.03459434136439	0.331591399780259	9.27821930044617	0.00231894756816348	0.012502575228114	2.58835179918449	6.67071651302947	FBgn0034636	tiwaz	protein_coding	37456
FBgn0032801	112.173892685376	1.11191250143237	0.370994395289139	9.18588891621107	0.0024388805792257	0.0130786243583642	9.75917693828625	5.49297995567827	FBgn0032801		protein_coding	35242
FBgn0003295	49.230208894523	-1.49253207525014	0.483117428165723	9.17405856322285	0.00245469604088015	0.013132112727921	0.603347206822249	2.43333076681396	FBgn0003295	roughoid	protein_coding	44856
FBgn0023528	1103.31457632298	-1.02322859012443	0.327704532848158	9.16538623204552	0.00246635576658266	0.0131709842095474	11.4117900935567	26.5675804547331	FBgn0023528		protein_coding	31214
FBgn0039613	71.6037048106416	1.2047886369332	0.40246362101557	9.15899246573846	0.00247498800221842	0.0131802857389026	2.23268992969019	1.27111186779133	FBgn0039613	Neprilysin-like 20	protein_coding	43412
FBgn0034499	343.492323674397	-1.01175082106225	0.325795812835021	9.15544730960985	0.00247978753153287	0.0131878943057807	8.47867507325437	20.8362866607111	FBgn0034499	Cuticular protein 56F	protein_coding	37299
FBgn0029831	1553.01106873907	-1.76144189935178	0.546223788681643	9.14784191559518	0.00249011581529775	0.0132271775115019	10.4741823247688	49.0028392079154	FBgn0029831		protein_coding	31532
FBgn0031940	965.627072464922	3.84869692366461	1.2203798681098	9.13134182446763	0.00251267364920552	0.0133391228614553	108.504932090683	3.76829407671466	FBgn0031940		protein_coding	34053
FBgn0033710	342.418778117983	-1.60030157123812	0.50375178579617	9.08681716224562	0.00257458542135357	0.0136355987598544	2.40764862419526	7.07721073805975	FBgn0033710		protein_coding	36333
FBgn0030186	314.56947161103	-2.12247572603171	0.653921601559256	9.0479638731298	0.00262987540308933	0.0138793835093793	3.91512238265732	24.9394209964806	FBgn0030186		protein_coding	31952
FBgn0016660	78.1794204564543	-1.22890207926346	0.400590195695446	9.04472724694418	0.00263453530852068	0.0138958217181974	0.71290277355323	2.14882194286427	FBgn0016660	H15	protein_coding	33769
FBgn0263087	162.860322618162	-1.0981077861702	0.357091149039383	9.01386075133151	0.00267939844550903	0.0140911287838963	6.63741297304017	19.9167300351042	FBgn0263087		protein_coding	13084068
FBgn0004431	376.997327526253	-2.40632840763144	0.731502845054287	9.01053788291665	0.00268427410830182	0.0141085196118985	13.6650530896533	69.8540340448054	FBgn0004431	Lysozyme X	protein_coding	38122
FBgn0031384	409.64636601767	-1.0660015728184	0.34509948944555	8.99186924862484	0.00271183465245862	0.0142284300055778	2.86822540656388	6.85763784875204	FBgn0031384		protein_coding	33377
FBgn0025612	35.9372932506049	1.85786018576155	0.629068291810345	8.96664207843175	0.00274953466273965	0.014388446189738	3.70555926288887	1.36359191231041	FBgn0025612		protein_coding	31396
FBgn0038143	115.178849014305	1.26212330803019	0.427323350861454	8.93310025971132	0.0028004859156234	0.0145829587951368	3.20402479535687	1.60777998896262	FBgn0038143		protein_coding	41644
